,Player,FantPos,Age,G,Y/A,Y/R,PPR,VBD,PosRank,OvRank,Year,Cmp/G,PassAtt/G,PassYds/G,PassTD/G,Int/G,RushAtt/G,RushYds/G,RushTD/G,Tgt/G,Rec/G,RecYds/G,RecTD/G,TotTD/G,PPG,ID,Next Year PPG
415,LynnBowdenJr,RB,23,10,3.56,7.54,53.6,0,88,0,2020,0.1,0.2,3.2,0.0,0.0,0.9,3.2,0.0,3.7,2.8,21.1,0.0,0.0,5.36,LynnBowdenJr2020,NaN
416,MackHollins,WR,27,16,0,11.00,37.6,0,132,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.562,1.0,11.0,0.062,0.062,2.35,MackHollins2020,NaN
417,MalcolmBrown,RB,27,16,4.15,7.04,109.1,0,45,0,2020,0.0,0.0,0.0,0.0,0.0,6.312,26.188,0.312,2.062,1.438,10.125,0.0,0.312,6.819,MalcolmBrown2020,NaN
418,MalcolmPerry,RB,23,9,1.67,10.22,24.7,0,105,0,2020,0.0,0.0,0.0,0.0,0.0,0.333,0.556,0.0,1.444,1.0,10.222,0.111,0.111,2.744,MalcolmPerry2020,NaN
419,MalikTaylor,WR,25,15,9.00,13.20,18.5,0,158,0,2020,0.0,0.0,0.0,0.0,0.0,0.067,0.6,0.0,0.4,0.333,4.4,0.067,0.067,1.233,MalikTaylor2020,NaN
420,MalikTurner,0,24,6,0,0,0,0,226,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MalikTurner2020,NaN
421,MarcedesLewis,TE,36,15,0,10.70,38.7,0,51,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.133,0.667,7.133,0.2,0.2,2.58,MarcedesLewis2020,NaN
422,MarcusBaugh,TE,26,8,0,2.00,1.2,0,113,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.25,0.0,0.0,0.15,MarcusBaugh2020,NaN
423,MarcusJohnson,WR,26,11,0,18.21,39.5,0,129,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.545,1.273,23.182,0.0,0.0,3.591,MarcusJohnson2020,NaN
424,MarcusKemp,WR,25,11,0,11.00,2.1,0,213,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.091,1.0,0.0,0.0,0.191,MarcusKemp2020,NaN
425,MarcusMariota,QB,27,1,9.78,0,25.8,0,46,0,2020,17.0,28.0,226.0,1.0,1.0,9.0,88.0,1.0,0.0,0.0,0.0,0.0,1.0,25.8,MarcusMariota2020,NaN
426,MarkAndrews,TE,25,14,0,12.09,170.1,22,4,47,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286,4.143,50.071,0.5,0.5,12.15,MarkAndrews2020,NaN
427,MarkIngram,RB,31,11,4.15,8.33,52.9,0,71,0,2020,0.0,0.0,0.0,0.0,0.0,6.545,27.182,0.182,0.727,0.545,4.545,0.0,0.182,4.809,MarkIngram2020,NaN
428,MarkenMichel,0,27,2,0,0,0,0,219,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MarkenMichel2020,NaN
429,MarlonMack,RB,24,1,6.50,10.00,8.6,0,133,0,2020,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,3.0,3.0,30.0,0.0,0.0,8.6,MarlonMack2020,NaN
430,MarquezCallaway,WR,22,11,0,10.14,42.3,0,133,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.455,1.909,19.364,0.0,0.0,3.845,MarquezCallaway2020,NaN
431,MarquezValdesScantling,WR,26,16,3.25,20.91,137.3,0,45,0,2020,0.0,0.0,0.0,0.0,0.0,0.25,0.812,0.0,3.938,2.062,43.125,0.375,0.375,8.581,MarquezValdesScantling2020,NaN
432,MarquiseBrown,WR,23,16,1.00,13.26,183.0,0,33,0,2020,0.0,0.0,0.0,0.0,0.0,0.062,0.062,0.0,6.25,3.625,48.062,0.5,0.5,11.438,MarquiseBrown2020,NaN
433,MarvinHall,WR,27,12,1.00,16.78,60.3,0,105,0,2020,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0.0,2.667,1.5,25.167,0.167,0.167,5.025,MarvinHall2020,NaN
434,MarvinJones,WR,30,16,0,12.87,227.8,25,15,43,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.188,4.75,61.125,0.562,0.562,14.238,MarvinJones2020,NaN
435,MasonRudolph,QB,25,5,-0.86,0,18.4,0,50,0,2020,5.0,8.6,64.8,0.4,0.2,1.4,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,3.68,MasonRudolph2020,NaN
436,MasonSchreck,0,27,14,0,0,0,0,125,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,MasonSchreck2020,NaN
437,MattBarkley,QB,30,5,-1.00,0,9.3,0,60,0,2020,2.2,4.2,39.4,0.2,0.2,1.2,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.86,MattBarkley2020,NaN
438,MattBreida,RB,25,12,4.31,10.67,42.0,0,80,0,2020,0.0,0.0,0.0,0.0,0.0,4.917,21.167,0.0,0.833,0.75,8.0,0.0,0.0,3.5,MattBreida2020,NaN
439,MattRyan,QB,35,16,3.17,0,282.4,0,12,78,2020,25.438,39.125,286.312,1.625,0.688,1.812,5.75,0.125,0.0,0.0,0.0,0.0,0.125,17.65,MattRyan2020,NaN
440,MattSchaub,QB,39,1,-1.33,0,-0.4,0,79,0,2020,0.0,0.0,0.0,0.0,0.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,MattSchaub2020,NaN
441,MatthewSlater,0,35,16,0,0,0,0,242,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MatthewSlater2020,NaN
442,MatthewStafford,QB,32,16,3.86,0,260.6,0,15,0,2020,21.188,33.0,255.25,1.625,0.625,1.812,7.0,0.0,0.062,0.0,0.0,0.0,0.0,16.288,MatthewStafford2020,NaN
443,MaxxWilliams,TE,26,9,0,12.75,24.2,0,66,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111,0.889,11.333,0.111,0.111,2.689,MaxxWilliams2020,NaN
444,MecoleHardman,WR,22,16,7.75,13.66,128.1,0,58,0,2020,0.0,0.0,0.0,0.0,0.0,0.25,1.938,0.0,3.875,2.562,35.0,0.25,0.312,8.006,MecoleHardman2020,NaN
445,MelvinGordon,RB,27,15,4.59,4.94,198.4,36,13,36,2020,0.0,0.0,0.0,0.0,0.0,14.333,65.733,0.6,2.933,2.133,10.533,0.067,0.667,13.227,MelvinGordon2020,NaN
446,MichaelBurton,RB,28,15,2.57,7.00,8.6,0,136,0,2020,0.0,0.0,0.0,0.0,0.0,0.467,1.2,0.0,0.267,0.267,1.867,0.0,0.0,0.573,MichaelBurton2020,NaN
447,MichaelGallup,WR,24,16,0,14.29,173.3,0,37,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.562,3.688,52.688,0.312,0.312,10.831,MichaelGallup2020,NaN
448,MichaelPittmanJr,WR,23,13,8.67,12.58,98.9,0,87,0,2020,0.0,0.0,0.0,0.0,0.0,0.231,2.0,0.0,4.692,3.077,38.692,0.077,0.077,7.608,MichaelPittmanJr2020,NaN
449,MichaelThomas,WR,27,7,1.00,10.95,83.9,0,104,0,2020,0.0,0.0,0.0,0.0,0.0,0.143,0.143,0.0,7.857,5.714,62.571,0.0,0.0,11.986,MichaelThomas2020,NaN
450,MikeBoone,RB,25,16,5.36,5.00,14.9,0,112,0,2020,0.0,0.0,0.0,0.0,0.0,0.688,3.688,0.062,0.125,0.125,0.625,0.0,0.062,0.931,MikeBoone2020,NaN
451,MikeDavis,RB,27,15,3.89,6.32,206.5,17,18,54,2020,0.0,0.0,0.0,0.0,0.0,11.0,42.8,0.4,4.667,3.933,24.867,0.133,0.533,13.767,MikeDavis2020,NaN
452,MikeEvans,WR,27,16,0,14.37,248.6,52,8,27,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.812,4.375,62.875,0.812,0.812,15.538,MikeEvans2020,NaN
453,MikeGesicki,TE,25,15,0,13.26,159.3,16,6,57,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.667,3.533,46.867,0.4,0.4,10.62,MikeGesicki2020,NaN
454,MikeGlennon,QB,31,5,2.83,0,60.6,0,39,0,2020,22.2,35.8,214.4,1.4,1.0,1.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,12.12,MikeGlennon2020,NaN
455,MikeThomas,WR,26,14,1.00,10.15,30.3,0,145,0,2020,0.0,0.0,0.0,0.0,0.0,0.071,0.071,0.0,1.5,0.929,9.429,0.071,0.071,2.164,MikeThomas2020,NaN
456,MikeWilliams,WR,26,15,1.00,15.75,153.7,0,43,0,2020,0.0,0.0,0.0,0.0,0.0,0.067,0.067,0.0,5.667,3.2,50.4,0.333,0.333,10.247,MikeWilliams2020,NaN
457,MilesBoykin,WR,24,16,0,14.00,69.6,0,96,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.062,1.188,16.625,0.25,0.25,4.35,MilesBoykin2020,NaN
458,MilesSanders,RB,23,12,5.29,7.04,170.4,12,21,61,2020,0.0,0.0,0.0,0.0,0.0,13.667,72.25,0.5,4.333,2.333,16.417,0.0,0.5,14.2,MilesSanders2020,NaN
459,MitchellTrubisky,QB,26,10,5.91,0,153.7,0,27,0,2020,19.9,29.7,205.5,1.6,0.8,3.3,19.5,0.1,0.0,0.0,0.0,0.0,0.1,15.37,MitchellTrubisky2020,NaN
460,MoAlieCox,TE,27,15,0,12.71,80.4,0,27,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.067,26.267,0.133,0.133,5.36,MoAlieCox2020,NaN
461,MohamedSanu,WR,31,10,3.00,11.00,44.0,0,128,0,2020,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,2.4,1.7,18.7,0.1,0.1,4.4,MohamedSanu2020,NaN
462,MyColePruitt,TE,28,11,0,9.80,27.9,0,60,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.455,4.455,0.182,0.273,2.536,MyColePruitt2020,NaN
463,MylesGaskin,RB,23,10,4.11,9.46,164.2,0,27,0,2020,0.0,0.0,0.0,0.0,0.0,14.2,58.4,0.3,4.7,4.1,38.8,0.2,0.5,16.42,MylesGaskin2020,NaN
464,NKealHarry,WR,23,14,0.00,9.36,73.9,0,108,0,2020,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,4.071,2.357,22.071,0.143,0.143,5.279,NKealHarry2020,NaN
465,NateSudfeld,QB,27,1,6.00,0,-1.5,0,81,0,2020,5.0,12.0,32.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,NateSudfeld2020,NaN
466,NathanPeterman,QB,26,1,9.00,0,1.9,0,71,0,2020,3.0,5.0,25.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,NathanPeterman2020,NaN
467,NelsonAgholor,WR,27,16,0,18.67,185.6,11,22,62,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.125,3.0,56.0,0.5,0.5,11.6,NelsonAgholor2020,NaN
468,NickBellore,RB,31,16,5.00,9.00,2.4,0,150,0,2020,0.0,0.0,0.0,0.0,0.0,0.062,0.312,0.0,0.062,0.062,0.562,0.0,0.0,0.15,NickBellore2020,NaN
469,NickBoyle,TE,27,9,0,8.07,37.3,0,58,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.889,1.556,12.556,0.222,0.222,4.144,NickBoyle2020,NaN
470,NickChubb,RB,25,12,5.62,9.38,207.7,62,9,22,2020,0.0,0.0,0.0,0.0,0.0,15.833,88.917,1.0,1.5,1.333,12.5,0.0,1.0,17.308,NickChubb2020,NaN
471,NickFoles,QB,31,9,0.06,0,104.2,0,35,0,2020,22.444,34.667,205.778,1.111,0.889,1.778,0.111,0.111,0.0,0.0,0.0,0.0,0.111,11.578,NickFoles2020,NaN
472,NickKeizer,TE,25,16,0,10.50,10.3,0,91,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562,0.375,3.938,0.0,0.0,0.644,NickKeizer2020,NaN
473,NickMullens,QB,25,10,0.89,0,116.3,0,33,0,2020,21.1,32.6,243.7,1.2,1.2,0.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,11.63,NickMullens2020,NaN
474,NickVannett,TE,27,15,0,6.79,29.5,0,67,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.933,6.333,0.067,0.067,1.967,NickVannett2020,NaN
475,NickWestbrookIkhine,WR,23,14,0,11.00,8.3,0,185,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.214,2.357,0.0,0.0,0.593,NickWestbrookIkhine2020,NaN
476,NoahBrown,WR,24,16,4.00,11.00,29.8,0,153,0,2020,0.0,0.0,0.0,0.0,0.0,0.062,0.25,0.0,1.5,0.875,9.625,0.0,0.0,1.862,NoahBrown2020,NaN
477,NoahFant,TE,23,15,0,10.85,149.3,0,13,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,4.133,44.867,0.2,0.2,9.953,NoahFant2020,NaN
478,NsimbaWebster,0,24,16,0,0,-2.0,0,248,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,NsimbaWebster2020,NaN
479,NyheimHines,RB,24,16,4.27,7.65,193.2,0,24,77,2020,0.0,0.0,0.0,0.0,0.0,5.562,23.75,0.188,4.75,3.938,30.125,0.25,0.438,12.075,NyheimHines2020,NaN
480,OJHoward,TE,26,4,0,13.27,37.6,0,53,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,2.75,36.5,0.5,0.5,9.4,OJHoward2020,NaN
481,OdellBeckhamJr,WR,28,7,24.00,13.87,86.8,0,77,0,2020,0.143,0.143,2.571,0.0,0.0,0.429,10.286,0.143,6.143,3.286,45.571,0.429,0.571,12.4,OdellBeckhamJr2020,NaN
482,OlabisiJohnson,WR,23,16,0,13.50,34.9,0,134,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.188,0.875,11.812,0.0,0.0,2.181,OlabisiJohnson2020,NaN
483,OlamideZaccheaus,WR,23,11,0.00,13.70,53.4,0,115,0,2020,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,2.909,1.818,24.909,0.091,0.091,4.855,OlamideZaccheaus2020,NaN
484,ParrisCampbell,WR,23,2,8.00,11.83,14.7,0,173,0,2020,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,4.5,3.0,35.5,0.0,0.0,7.35,ParrisCampbell2020,NaN
485,PatrickLaird,RB,25,16,5.54,6.80,22.0,0,116,0,2020,0.0,0.0,0.0,0.0,0.0,0.812,4.5,0.0,0.75,0.625,4.25,0.0,0.0,1.375,PatrickLaird2020,NaN
486,PatrickMahomes,QB,25,15,4.97,0,374.4,92,4,10,2020,26.0,39.2,316.0,2.533,0.4,4.133,20.533,0.133,0.133,0.0,0.0,0.0,0.133,24.96,PatrickMahomes2020,NaN
487,PatrickRicard,RB,26,15,-1.00,5.00,17.4,0,124,0,2020,0.0,0.0,0.0,0.0,0.0,0.067,-0.067,0.0,0.8,0.6,3.0,0.067,0.067,1.16,PatrickRicard2020,NaN
488,PennyHart,WR,24,13,19.00,3.00,3.2,0,201,0,2020,0.0,0.0,0.0,0.0,0.0,0.077,1.462,0.0,0.077,0.077,0.231,0.0,0.0,0.246,PennyHart2020,NaN
489,PeytonBarber,RB,26,16,2.74,3.00,55.0,0,68,0,2020,0.0,0.0,0.0,0.0,0.0,5.875,16.125,0.25,0.438,0.25,0.75,0.0,0.25,3.438,PeytonBarber2020,NaN
490,PharaohBrown,TE,26,13,0,11.64,42.3,0,52,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.231,1.077,12.538,0.154,0.154,3.254,PharaohBrown2020,NaN
491,PharohCooper,WR,25,16,0,14.60,12.3,0,176,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.312,4.562,0.0,0.0,0.769,PharohCooper2020,NaN
492,PhilipRivers,QB,39,16,-0.44,0,240.0,0,20,0,2020,23.062,33.938,260.562,1.5,0.688,1.125,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,15.0,PhilipRivers2020,NaN
493,PhillipLindsay,RB,26,11,4.25,4.00,66.0,0,61,0,2020,0.0,0.0,0.0,0.0,0.0,10.727,45.636,0.091,1.273,0.636,2.545,0.0,0.091,6.0,PhillipLindsay2020,NaN
494,PhillipWalker,QB,25,4,-0.40,0,8.5,0,62,0,2020,8.0,14.0,92.0,0.25,1.25,1.25,-0.5,0.0,0.25,0.0,0.0,0.0,0.0,2.125,PhillipWalker2020,NaN
495,PrestonWilliams,WR,23,8,0,16.00,74.8,0,90,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375,2.25,36.0,0.5,0.5,9.35,PrestonWilliams2020,NaN
496,QadreeOllison,RB,24,3,3.00,0,0.3,0,161,0,2020,0.0,0.0,0.0,0.0,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,QadreeOllison2020,NaN
497,QuezWatkins,WR,22,6,0,15.14,23.6,0,150,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.167,1.167,17.667,0.167,0.167,3.933,QuezWatkins2020,NaN
498,QuintezCephus,WR,22,13,0,17.45,66.9,0,100,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.692,1.538,26.846,0.154,0.154,5.146,QuintezCephus2020,NaN
499,RaheemMostert,RB,28,8,5.01,9.75,99.7,0,47,0,2020,0.0,0.0,0.0,0.0,0.0,13.0,65.125,0.25,2.375,2.0,19.5,0.125,0.375,12.462,RaheemMostert2020,NaN
500,RandallCobb,WR,30,10,0,11.61,100.1,0,80,0,2020,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.8,44.1,0.3,0.3,10.01,RandallCobb2020,NaN
501,RashaadPenny,RB,24,3,3.09,0,3.4,0,140,0,2020,0.0,0.0,0.0,0.0,0.0,3.667,11.333,0.0,0.0,0.0,0.0,0.0,0.0,1.133,RashaadPenny2020,NaN
502,RashardHiggins,WR,26,13,0,16.19,120.9,0,59,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.846,46.077,0.308,0.308,9.3,RashardHiggins2020,NaN
503,RayRayMcCloud,WR,24,16,16.25,3.85,32.2,0,160,0,2020,0.0,0.0,0.0,0.0,0.0,0.25,4.062,0.0,1.375,1.25,4.812,0.0,0.0,2.013,RayRayMcCloud2020,NaN
504,ReggieBonnafon,RB,24,2,5.75,9.00,16.7,0,109,0,2020,0.0,0.0,0.0,0.0,0.0,6.0,34.5,0.0,1.0,1.0,9.0,0.5,0.5,8.35,ReggieBonnafon2020,NaN
505,ReggieGilliam,TE,23,14,0,8.00,9.6,0,80,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.143,1.143,0.071,0.071,0.686,ReggieGilliam2020,NaN
506,RexBurkhead,RB,30,10,4.09,7.68,107.6,0,48,0,2020,0.0,0.0,0.0,0.0,0.0,6.7,27.4,0.3,3.3,2.5,19.2,0.3,0.6,10.76,RexBurkhead2020,NaN
507,RichardRodgers,TE,28,14,0,14.38,70.5,0,31,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.214,1.714,24.643,0.143,0.143,5.036,RichardRodgers2020,NaN
508,RichieJames,WR,25,11,0,17.13,64.4,0,106,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.182,2.091,35.818,0.091,0.091,5.855,RichieJames2020,NaN
509,RickySealsJones,0,25,2,0,0,0,0,241,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,RickySealsJones2020,NaN
510,RicoDowdle,RB,22,15,3.43,0,2.4,0,144,0,2020,0.0,0.0,0.0,0.0,0.0,0.467,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.16,RicoDowdle2020,NaN
511,RicoGafford,0,24,3,0,0,0,0,234,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,RicoGafford2020,NaN
512,RileyRidley,WR,24,5,0,9.75,7.9,0,191,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,7.8,0.0,0.0,1.58,RileyRidley2020,NaN
513,RiverCracraft,WR,26,9,0,6.83,10.1,0,188,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,4.556,0.0,0.0,1.122,RiverCracraft2020,NaN
514,RobGronkowski,TE,31,16,0,13.84,149.3,14,8,59,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.812,2.812,38.938,0.438,0.438,9.331,RobGronkowski2020,NaN
515,RobbyAnderson,WR,27,16,3.75,11.54,224.1,3,28,72,2020,0.0,0.0,0.0,0.0,0.0,0.25,0.938,0.0,8.5,5.938,68.5,0.188,0.188,14.006,RobbyAnderson2020,NaN
516,RobertFoster,WR,26,4,0,18.50,5.7,0,192,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,9.25,0.0,0.0,1.425,RobertFoster2020,NaN
517,RobertGriffinIII,QB,30,4,5.75,0,2.6,0,66,0,2020,2.0,3.5,10.5,0.0,0.5,3.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.65,RobertGriffinIII2020,NaN
518,RobertTonyan,TE,26,16,0,11.27,176.6,34,3,39,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.688,3.25,36.625,0.688,0.688,11.038,RobertTonyan2020,NaN
519,RobertWoods,WR,28,16,6.46,10.40,245.1,29,13,40,2020,0.0,0.0,0.0,0.0,0.0,1.5,9.688,0.125,8.062,5.625,58.5,0.375,0.5,15.319,RobertWoods2020,NaN
